ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
2114,63,Masculino,Dress,Roupas,40,Virginia,M,Marrom,Primavera,2.7,No,Retirada Na Loja,No,No,29,PayPal,Cada 3 Meses
2115,37,Masculino,Shirt,Roupas,51,Vermont,M,Magenta,Inverno,2.9,No,Padrão,No,No,12,Debit Card,Anualmente
2116,44,Masculino,Scarf,Acessórios,85,Rhode Island,M,Tolet,Inverno,3.4,No,Retirada Na Loja,No,No,16,Bank Transfer,Bi-Semanalmente
2117,67,Masculino,Jacket,Agasalhos,23,Kansas,M,Cerceta,Verão,2.9,No,Expressa,No,No,50,Debit Card,Bi-Semanalmente
2118,27,Masculino,Dress,Roupas,28,Colorado,L,Marrom,Verão,3.8,No,Frete Grátis,No,No,11,Debit Card,Anualmente
2119,60,Masculino,Socks,Roupas,44,Georgia,M,Oliva,Cair,4.2,No,Envio Em 2 Dias,No,No,28,Debit Card,Trimestral
2120,58,Masculino,Jewelry,Acessórios,57,Nebraska,M,Indigo,Primavera,3.5,No,Retirada Na Loja,No,No,36,Venmo,Bi-Semanalmente
2121,53,Masculino,Scarf,Acessórios,98,Missouri,S,Vermelho,Cair,3.1,No,Ar Do Dia Seguinte,No,No,38,PayPal,Trimestral
2122,43,Masculino,Backpack,Acessórios,68,Alaska,M,Oliva,Inverno,3.5,No,Envio Em 2 Dias,No,No,32,Bank Transfer,Por Mês
2123,32,Masculino,Jacket,Agasalhos,36,Virginia,L,Cerceta,Cair,4,No,Expressa,No,No,42,Debit Card,Semanalmente
2124,54,Masculino,Coat,Agasalhos,71,Nebraska,L,Ciano,Primavera,3.7,No,Expressa,No,No,22,Debit Card,Bi-Semanalmente
2125,47,Masculino,Skirt,Roupas,60,Rhode Island,M,Cerceta,Cair,4.2,No,Ar Do Dia Seguinte,No,No,22,Venmo,Trimestral
2126,57,Masculino,Coat,Agasalhos,87,New Hampshire,M,Bege,Cair,4.8,No,Retirada Na Loja,No,No,31,PayPal,Trimestral
2127,63,Masculino,Shoes,Calçados,38,Alabama,XL,Magenta,Inverno,4.1,No,Expressa,No,No,28,CVermelhoit Card,Por Mês
2128,70,Masculino,Boots,Calçados,45,North Carolina,M,Indigo,Primavera,4.5,No,Envio Em 2 Dias,No,No,40,Debit Card,Semanalmente
2129,62,Masculino,Coat,Agasalhos,47,New Mexico,L,Ciano,Cair,2.7,No,Envio Em 2 Dias,No,No,21,PayPal,Semanalmente
2130,40,Masculino,Skirt,Roupas,57,Minnesota,L,Laranja,Cair,2.8,No,Retirada Na Loja,No,No,12,PayPal,Cada 3 Meses
2131,25,Masculino,Backpack,Acessórios,68,Arizona,L,Tolet,Verão,3.7,No,Frete Grátis,No,No,33,CVermelhoit Card,Anualmente
2132,19,Masculino,Shorts,Roupas,52,Montana,M,Vermelho,Cair,3.6,No,Expressa,No,No,9,Bank Transfer,Quinzenal
2133,25,Masculino,Skirt,Roupas,87,Vermont,M,Magenta,Cair,4.7,No,Envio Em 2 Dias,No,No,15,Debit Card,Semanalmente
2134,21,Masculino,Hat,Acessórios,34,Maine,M,Oliva,Verão,3.8,No,Padrão,No,No,13,Bank Transfer,Anualmente
2135,55,Masculino,Sandals,Calçados,41,Virginia,XL,Marrom,Inverno,2.9,No,Padrão,No,No,35,CVermelhoit Card,Quinzenal
2136,34,Masculino,Sunglasses,Acessórios,94,California,S,Yellow,Inverno,4.6,No,Ar Do Dia Seguinte,No,No,1,Debit Card,Cada 3 Meses
2137,47,Masculino,Sunglasses,Acessórios,93,New York,M,Vermelho,Verão,2.8,No,Padrão,No,No,25,Bank Transfer,Quinzenal
2138,27,Masculino,Socks,Roupas,51,Indiana,XL,Roxa,Inverno,4.6,No,Envio Em 2 Dias,No,No,20,CVermelhoit Card,Cada 3 Meses
2139,67,Masculino,Sweater,Roupas,42,Mississippi,M,Cerceta,Cair,2.8,No,Ar Do Dia Seguinte,No,No,36,Venmo,Trimestral
2140,40,Masculino,Boots,Calçados,95,New York,M,Vermelho,Inverno,3,No,Frete Grátis,No,No,33,Cash,Semanalmente
2141,53,Masculino,Handbag,Acessórios,90,New Mexico,M,Marrom,Cair,3.7,No,Padrão,No,No,36,Cash,Quinzenal
2142,24,Masculino,Dress,Roupas,98,Kentucky,M,Pêssego,Inverno,4.1,No,Envio Em 2 Dias,No,No,32,PayPal,Anualmente
2143,47,Masculino,Hat,Acessórios,39,North Dakota,M,Marrom,Inverno,4.3,No,Ar Do Dia Seguinte,No,No,21,Venmo,Trimestral
2144,53,Masculino,Sandals,Calçados,66,Arkansas,L,Vermelho,Cair,3.8,No,Ar Do Dia Seguinte,No,No,48,Venmo,Bi-Semanalmente
2145,47,Masculino,Shoes,Calçados,23,Maryland,L,Laranja,Inverno,3.7,No,Frete Grátis,No,No,25,PayPal,Trimestral
2146,38,Masculino,Skirt,Roupas,73,Connecticut,S,Branco,Inverno,4.8,No,Padrão,No,No,32,PayPal,Anualmente
2147,48,Masculino,Sunglasses,Acessórios,23,Utah,XL,Branco,Verão,4.6,No,Padrão,No,No,45,PayPal,Cada 3 Meses
2148,47,Masculino,Skirt,Roupas,43,Missouri,S,Carvão,Cair,4.8,No,Padrão,No,No,4,Cash,Quinzenal
2149,19,Masculino,T-shirt,Roupas,45,Nebraska,XL,Turquesa,Inverno,4.6,No,Envio Em 2 Dias,No,No,19,PayPal,Bi-Semanalmente
2150,38,Masculino,Sandals,Calçados,21,Hawaii,L,Laranja,Inverno,4,No,Padrão,No,No,1,Bank Transfer,Semanalmente
2151,57,Masculino,Shirt,Roupas,40,Illinois,M,Laranja,Primavera,2.6,No,Envio Em 2 Dias,No,No,12,Cash,Semanalmente
2152,70,Masculino,Jeans,Roupas,58,Vermont,L,Marrom,Cair,2.6,No,Envio Em 2 Dias,No,No,18,Venmo,Por Mês
2153,38,Masculino,Shorts,Roupas,48,New Jersey,L,Magenta,Verão,4.5,No,Ar Do Dia Seguinte,No,No,43,Bank Transfer,Bi-Semanalmente
2154,35,Masculino,Shirt,Roupas,94,Kentucky,M,Tolet,Cair,4.2,No,Frete Grátis,No,No,31,PayPal,Anualmente
2155,46,Masculino,Scarf,Acessórios,74,Wyoming,M,Tolet,Primavera,3.4,No,Retirada Na Loja,No,No,33,Cash,Cada 3 Meses
2156,32,Masculino,Handbag,Acessórios,51,Hawaii,L,Yellow,Cair,3.7,No,Retirada Na Loja,No,No,46,PayPal,Por Mês
2157,38,Masculino,Skirt,Roupas,83,Missouri,M,Marrom,Inverno,3.6,No,Ar Do Dia Seguinte,No,No,41,Debit Card,Bi-Semanalmente
2158,41,Masculino,Handbag,Acessórios,68,Mississippi,L,Turquesa,Inverno,4,No,Ar Do Dia Seguinte,No,No,41,Venmo,Quinzenal
2159,19,Masculino,Gloves,Acessórios,84,Massachusetts,XL,Oliva,Primavera,4.6,No,Padrão,No,No,9,Bank Transfer,Quinzenal
2160,18,Masculino,Shirt,Roupas,58,Louisiana,M,Pêssego,Cair,3,No,Frete Grátis,No,No,34,Cash,Anualmente
2161,45,Masculino,Blouse,Roupas,92,West Virginia,L,Carvão,Inverno,3.3,No,Expressa,No,No,21,PayPal,Anualmente
2162,23,Masculino,Dress,Roupas,69,Washington,S,Pêssego,Verão,3.8,No,Expressa,No,No,5,Debit Card,Quinzenal
2163,60,Masculino,Shorts,Roupas,48,Oregon,S,Preto,Verão,2.7,No,Frete Grátis,No,No,32,PayPal,Semanalmente
2164,52,Masculino,Shoes,Calçados,60,New York,L,Cinza,Primavera,4.5,No,Expressa,No,No,44,Bank Transfer,Por Mês
2165,42,Masculino,Sandals,Calçados,20,Iowa,S,Oliva,Inverno,4.8,No,Ar Do Dia Seguinte,No,No,46,PayPal,Bi-Semanalmente
2166,29,Masculino,Pants,Roupas,55,Idaho,M,Turquesa,Verão,4.2,No,Expressa,No,No,42,CVermelhoit Card,Cada 3 Meses
2167,31,Masculino,Jacket,Agasalhos,88,New Jersey,S,Roxa,Primavera,3.5,No,Expressa,No,No,50,CVermelhoit Card,Bi-Semanalmente
2168,30,Masculino,Skirt,Roupas,48,Ohio,L,Verde,Inverno,4.9,No,Padrão,No,No,33,Venmo,Quinzenal
2169,23,Masculino,Handbag,Acessórios,74,Connecticut,M,Bege,Primavera,4.1,No,Ar Do Dia Seguinte,No,No,32,Cash,Trimestral
2170,31,Masculino,Coat,Agasalhos,42,Florida,M,Marrom,Cair,2.9,No,Ar Do Dia Seguinte,No,No,32,Bank Transfer,Bi-Semanalmente
2171,40,Masculino,Sweater,Roupas,32,South Carolina,M,Turquesa,Cair,4,No,Ar Do Dia Seguinte,No,No,37,Venmo,Cada 3 Meses
2172,39,Masculino,Shorts,Roupas,98,Missouri,M,Yellow,Verão,4.6,No,Retirada Na Loja,No,No,9,Cash,Quinzenal
2173,28,Masculino,Skirt,Roupas,89,Rhode Island,S,Lavanda,Cair,2.8,No,Retirada Na Loja,No,No,6,PayPal,Quinzenal
2174,23,Masculino,Gloves,Acessórios,97,Delaware,S,Ciano,Verão,5,No,Envio Em 2 Dias,No,No,36,Venmo,Trimestral
2175,42,Masculino,Backpack,Acessórios,49,Colorado,S,Oliva,Primavera,2.9,No,Retirada Na Loja,No,No,1,Cash,Anualmente
2176,68,Masculino,Dress,Roupas,50,Nebraska,M,Prata,Primavera,3.3,No,Frete Grátis,No,No,48,CVermelhoit Card,Quinzenal
2177,24,Masculino,Belt,Acessórios,91,Vermont,S,Vermelho,Inverno,3.4,No,Envio Em 2 Dias,No,No,44,Debit Card,Trimestral
2178,24,Masculino,Gloves,Acessórios,93,Montana,XL,Verde,Inverno,3,No,Expressa,No,No,9,PayPal,Bi-Semanalmente
2179,21,Masculino,Jewelry,Acessórios,98,Florida,M,Ouro,Verão,4.7,No,Padrão,No,No,32,Venmo,Anualmente
2180,49,Masculino,Socks,Roupas,82,Delaware,L,Lavanda,Cair,2.9,No,Ar Do Dia Seguinte,No,No,14,PayPal,Por Mês
2181,41,Masculino,Coat,Agasalhos,37,Connecticut,M,Yellow,Verão,4.1,No,Retirada Na Loja,No,No,43,Cash,Trimestral
2182,22,Masculino,Handbag,Acessórios,63,Hawaii,M,Preto,Cair,3.2,No,Frete Grátis,No,No,32,Bank Transfer,Bi-Semanalmente
2183,42,Masculino,Blouse,Roupas,99,New Mexico,M,Marrom,Inverno,2.7,No,Retirada Na Loja,No,No,26,Venmo,Bi-Semanalmente
2184,30,Masculino,Shorts,Roupas,37,Kansas,M,Marrom,Primavera,4.7,No,Retirada Na Loja,No,No,2,Cash,Por Mês
2185,38,Masculino,Shoes,Calçados,34,Nevada,S,Ouro,Primavera,3.2,No,Frete Grátis,No,No,16,PayPal,Cada 3 Meses
2186,40,Masculino,Shorts,Roupas,32,North Carolina,M,Tolet,Inverno,2.5,No,Expressa,No,No,50,Debit Card,Cada 3 Meses
2187,55,Masculino,Sandals,Calçados,23,New Mexico,XL,Cerceta,Inverno,4.3,No,Ar Do Dia Seguinte,No,No,6,PayPal,Cada 3 Meses
2188,37,Masculino,Blouse,Roupas,78,Idaho,M,Tolet,Primavera,4.4,No,Frete Grátis,No,No,20,PayPal,Anualmente
2189,41,Masculino,Coat,Agasalhos,54,California,M,Marrom,Inverno,4.7,No,Ar Do Dia Seguinte,No,No,9,CVermelhoit Card,Semanalmente
2190,38,Masculino,Blouse,Roupas,94,Wisconsin,XL,Marrom,Cair,4,No,Expressa,No,No,47,CVermelhoit Card,Bi-Semanalmente
2191,42,Masculino,Belt,Acessórios,75,Alaska,S,Marrom,Primavera,4.6,No,Expressa,No,No,33,CVermelhoit Card,Anualmente
2192,26,Masculino,Blouse,Roupas,69,Pennsylvania,S,Marrom,Verão,3.8,No,Ar Do Dia Seguinte,No,No,46,Cash,Bi-Semanalmente
2193,41,Masculino,Scarf,Acessórios,35,Virginia,L,Yellow,Inverno,3.2,No,Ar Do Dia Seguinte,No,No,9,CVermelhoit Card,Por Mês
2194,27,Masculino,Shirt,Roupas,78,California,L,Turquesa,Primavera,5,No,Expressa,No,No,8,PayPal,Por Mês
2195,61,Masculino,Socks,Roupas,29,Kentucky,M,Prata,Verão,3.5,No,Padrão,No,No,48,Bank Transfer,Trimestral
2196,58,Masculino,Jeans,Roupas,62,New York,M,Marrom,Cair,3.7,No,Ar Do Dia Seguinte,No,No,2,Cash,Por Mês
2197,25,Masculino,Dress,Roupas,58,Vermont,M,Cinza,Primavera,4.8,No,Ar Do Dia Seguinte,No,No,31,PayPal,Semanalmente
2198,33,Masculino,Boots,Calçados,88,Pennsylvania,M,Indigo,Verão,3.7,No,Envio Em 2 Dias,No,No,40,Venmo,Por Mês
2199,57,Masculino,Scarf,Acessórios,80,New York,L,Turquesa,Verão,3.5,No,Frete Grátis,No,No,35,Venmo,Por Mês
2200,39,Masculino,Scarf,Acessórios,47,North Carolina,M,Marrom,Verão,4.9,No,Retirada Na Loja,No,No,40,Debit Card,Por Mês
2201,60,Masculino,Gloves,Acessórios,51,Wyoming,L,Carvão,Verão,4.7,No,Ar Do Dia Seguinte,No,No,27,Debit Card,Cada 3 Meses
2202,39,Masculino,Pants,Roupas,25,Ohio,L,Pêssego,Primavera,4.9,No,Envio Em 2 Dias,No,No,10,Venmo,Anualmente
2203,42,Masculino,Dress,Roupas,36,Alabama,M,Vermelho,Verão,4.3,No,Ar Do Dia Seguinte,No,No,23,CVermelhoit Card,Semanalmente
2204,53,Masculino,Dress,Roupas,79,Rhode Island,M,Indigo,Inverno,3.1,No,Frete Grátis,No,No,32,Cash,Trimestral
2205,20,Masculino,Jeans,Roupas,41,Oregon,S,Lavanda,Inverno,3.4,No,Envio Em 2 Dias,No,No,6,Debit Card,Por Mês
2206,46,Masculino,Sweater,Roupas,68,North Dakota,XL,Vermelho,Cair,2.7,No,Expressa,No,No,27,PayPal,Semanalmente
2207,46,Masculino,Sandals,Calçados,51,Illinois,L,Verde,Primavera,2.6,No,Retirada Na Loja,No,No,25,Bank Transfer,Quinzenal
2208,69,Masculino,Handbag,Acessórios,38,New Mexico,M,Cinza,Cair,2.9,No,Ar Do Dia Seguinte,No,No,11,CVermelhoit Card,Anualmente
2209,28,Masculino,Scarf,Acessórios,46,Colorado,XL,Tolet,Verão,2.7,No,Envio Em 2 Dias,No,No,23,PayPal,Por Mês
2210,42,Masculino,Sandals,Calçados,20,Utah,XL,Bege,Verão,4.5,No,Envio Em 2 Dias,No,No,44,Bank Transfer,Trimestral
2211,30,Masculino,Sunglasses,Acessórios,25,Virginia,M,Laranja,Verão,3.1,No,Retirada Na Loja,No,No,35,PayPal,Quinzenal
2212,50,Masculino,Sweater,Roupas,89,Maine,L,Roxa,Inverno,3.2,No,Frete Grátis,No,No,45,Debit Card,Cada 3 Meses
2213,59,Masculino,Pants,Roupas,77,Nebraska,M,Marrom,Inverno,3.3,No,Ar Do Dia Seguinte,No,No,22,Bank Transfer,Trimestral
2214,54,Masculino,Hat,Acessórios,94,Hawaii,M,Marrom,Cair,2.9,No,Expressa,No,No,18,Debit Card,Trimestral
2215,50,Masculino,Belt,Acessórios,100,Idaho,L,Ouro,Cair,4.1,No,Padrão,No,No,20,Debit Card,Semanalmente
2216,25,Masculino,Sandals,Calçados,96,West Virginia,M,Indigo,Inverno,2.7,No,Expressa,No,No,28,CVermelhoit Card,Quinzenal
2217,41,Masculino,Pants,Roupas,36,Vermont,XL,Prata,Inverno,4,No,Retirada Na Loja,No,No,15,Venmo,Bi-Semanalmente
2218,35,Masculino,Jewelry,Acessórios,27,Indiana,XL,Vermelho,Cair,2.6,No,Retirada Na Loja,No,No,42,Bank Transfer,Quinzenal
2219,67,Masculino,Sunglasses,Acessórios,67,Idaho,M,Magenta,Inverno,3.5,No,Retirada Na Loja,No,No,20,Debit Card,Trimestral
2220,33,Masculino,Blouse,Roupas,91,Minnesota,S,Roxa,Cair,2.8,No,Retirada Na Loja,No,No,16,Bank Transfer,Quinzenal
2221,19,Masculino,Belt,Acessórios,62,Wyoming,XL,Bege,Cair,4.5,No,Retirada Na Loja,No,No,47,Cash,Anualmente
2222,25,Masculino,Shorts,Roupas,88,Kansas,XL,Branco,Cair,3,No,Frete Grátis,No,No,34,CVermelhoit Card,Anualmente
2223,32,Masculino,Pants,Roupas,66,Georgia,M,Cerceta,Verão,4.4,No,Retirada Na Loja,No,No,30,CVermelhoit Card,Semanalmente
2224,30,Masculino,Sandals,Calçados,65,Kansas,M,Cinza,Cair,4.7,No,Ar Do Dia Seguinte,No,No,5,PayPal,Trimestral
2225,18,Masculino,Gloves,Acessórios,25,Nebraska,L,Carvão,Inverno,4.3,No,Padrão,No,No,38,Cash,Trimestral
2226,38,Masculino,Belt,Acessórios,64,Washington,S,Oliva,Primavera,4.8,No,Frete Grátis,No,No,18,CVermelhoit Card,Anualmente
2227,22,Masculino,Shirt,Roupas,72,Missouri,L,Azul,Primavera,4.8,No,Retirada Na Loja,No,No,28,Cash,Anualmente
2228,40,Masculino,Scarf,Acessórios,74,Washington,S,Cinza,Verão,4.4,No,Ar Do Dia Seguinte,No,No,42,CVermelhoit Card,Quinzenal
2229,54,Masculino,Gloves,Acessórios,50,Kansas,M,Verde,Cair,3.7,No,Frete Grátis,No,No,5,CVermelhoit Card,Semanalmente
2230,70,Masculino,Pants,Roupas,97,Minnesota,M,Prata,Cair,3.9,No,Expressa,No,No,50,Venmo,Por Mês
2231,52,Masculino,Sneakers,Calçados,36,Colorado,S,Cerceta,Primavera,3.8,No,Expressa,No,No,33,Venmo,Quinzenal
2232,34,Masculino,Jacket,Agasalhos,49,Utah,M,Bege,Cair,4.1,No,Retirada Na Loja,No,No,1,CVermelhoit Card,Semanalmente
2233,65,Masculino,Shoes,Calçados,64,North Carolina,L,Lavanda,Primavera,4,No,Retirada Na Loja,No,No,14,Cash,Quinzenal
2234,38,Masculino,Blouse,Roupas,31,Florida,XL,Cinza,Verão,4.5,No,Expressa,No,No,48,CVermelhoit Card,Por Mês
2235,35,Masculino,Boots,Calçados,66,New Hampshire,S,Yellow,Inverno,4,No,Expressa,No,No,26,Cash,Semanalmente
2236,40,Masculino,Socks,Roupas,82,Illinois,M,Cinza,Primavera,4.5,No,Envio Em 2 Dias,No,No,44,CVermelhoit Card,Anualmente
2237,23,Masculino,T-shirt,Roupas,88,Louisiana,M,Yellow,Inverno,2.7,No,Padrão,No,No,18,Debit Card,Quinzenal
2238,45,Masculino,Sandals,Calçados,34,Alabama,S,Preto,Verão,3.8,No,Ar Do Dia Seguinte,No,No,31,Venmo,Cada 3 Meses
2239,40,Masculino,Sneakers,Calçados,84,Florida,L,Bege,Inverno,3.8,No,Padrão,No,No,18,Debit Card,Semanalmente
2240,42,Masculino,Jewelry,Acessórios,96,Alabama,L,Indigo,Verão,3.8,No,Envio Em 2 Dias,No,No,41,CVermelhoit Card,Cada 3 Meses
2241,57,Masculino,Sandals,Calçados,71,California,L,Verde,Inverno,4.3,No,Ar Do Dia Seguinte,No,No,18,Debit Card,Cada 3 Meses
2242,18,Masculino,Jacket,Agasalhos,77,Maryland,M,Roxa,Verão,3.5,No,Frete Grátis,No,No,3,Bank Transfer,Bi-Semanalmente
2243,18,Masculino,Skirt,Roupas,66,Nevada,M,Laranja,Primavera,3.8,No,Ar Do Dia Seguinte,No,No,5,CVermelhoit Card,Bi-Semanalmente
2244,56,Masculino,Shirt,Roupas,21,Massachusetts,M,Cerceta,Inverno,3.7,No,Envio Em 2 Dias,No,No,13,Debit Card,Anualmente
2245,35,Masculino,Shorts,Roupas,37,South Carolina,M,Ouro,Verão,4.8,No,Envio Em 2 Dias,No,No,22,PayPal,Anualmente
2246,49,Masculino,Socks,Roupas,90,Delaware,L,Cinza,Cair,4.9,No,Frete Grátis,No,No,45,PayPal,Quinzenal
2247,49,Masculino,Jacket,Agasalhos,96,Hawaii,M,Ciano,Cair,4.3,No,Retirada Na Loja,No,No,39,PayPal,Cada 3 Meses
2248,34,Masculino,Jewelry,Acessórios,37,Florida,L,Cerceta,Verão,4.4,No,Ar Do Dia Seguinte,No,No,18,Venmo,Anualmente
2249,63,Masculino,T-shirt,Roupas,66,Rhode Island,M,Tolet,Inverno,3.4,No,Frete Grátis,No,No,19,PayPal,Quinzenal
2250,42,Masculino,Gloves,Acessórios,45,Wyoming,XL,Indigo,Primavera,4.3,No,Ar Do Dia Seguinte,No,No,29,Debit Card,Semanalmente
2251,41,Masculino,Shoes,Calçados,89,Colorado,L,Rosa,Verão,4.6,No,Retirada Na Loja,No,No,19,CVermelhoit Card,Semanalmente
2252,26,Masculino,Shoes,Calçados,94,Virginia,L,Ouro,Cair,3.8,No,Frete Grátis,No,No,22,Debit Card,Por Mês
2253,48,Masculino,Shoes,Calçados,96,Nebraska,S,Marrom,Verão,3.9,No,Expressa,No,No,21,Bank Transfer,Anualmente
2254,62,Masculino,Hoodie,Roupas,31,Oklahoma,M,Marrom,Primavera,2.6,No,Retirada Na Loja,No,No,22,PayPal,Por Mês
2255,24,Masculino,Belt,Acessórios,79,North Dakota,M,Ouro,Inverno,4.2,No,Retirada Na Loja,No,No,44,PayPal,Cada 3 Meses
2256,48,Masculino,Coat,Agasalhos,39,Michigan,L,Cerceta,Primavera,4.6,No,Retirada Na Loja,No,No,42,Bank Transfer,Trimestral
2257,31,Masculino,Blouse,Roupas,22,California,M,Turquesa,Cair,5,No,Padrão,No,No,33,CVermelhoit Card,Trimestral
2258,41,Masculino,Skirt,Roupas,32,Tennessee,L,Oliva,Cair,4.2,No,Padrão,No,No,6,Bank Transfer,Anualmente
2259,24,Masculino,T-shirt,Roupas,71,Ohio,L,Ciano,Inverno,4.3,No,Retirada Na Loja,No,No,44,CVermelhoit Card,Cada 3 Meses
2260,60,Masculino,Jeans,Roupas,96,Florida,XL,Bege,Primavera,3.3,No,Frete Grátis,No,No,24,Cash,Anualmente
2261,38,Masculino,Scarf,Acessórios,82,Missouri,M,Azul,Cair,4.9,No,Expressa,No,No,16,PayPal,Trimestral
2262,58,Masculino,Backpack,Acessórios,76,South Carolina,L,Ouro,Primavera,4.4,No,Padrão,No,No,12,Bank Transfer,Quinzenal
2263,53,Masculino,Backpack,Acessórios,22,Arizona,M,Verde,Inverno,3.1,No,Envio Em 2 Dias,No,No,50,PayPal,Por Mês
2264,44,Masculino,Scarf,Acessórios,40,Indiana,XL,Verde,Inverno,3.5,No,Retirada Na Loja,No,No,42,Cash,Trimestral
2265,51,Masculino,Hat,Acessórios,92,North Dakota,M,Turquesa,Verão,3.9,No,Envio Em 2 Dias,No,No,50,PayPal,Por Mês
2266,36,Masculino,Coat,Agasalhos,94,Montana,XL,Yellow,Cair,3.9,No,Retirada Na Loja,No,No,10,PayPal,Trimestral
2267,20,Masculino,Dress,Roupas,44,Missouri,M,Yellow,Cair,4.3,No,Retirada Na Loja,No,No,32,Debit Card,Semanalmente
2268,32,Masculino,Gloves,Acessórios,49,Kentucky,S,Azul,Primavera,3.8,No,Expressa,No,No,37,Venmo,Semanalmente
2269,66,Masculino,Sweater,Roupas,26,Georgia,L,Carvão,Primavera,2.7,No,Envio Em 2 Dias,No,No,15,Bank Transfer,Por Mês
2270,49,Masculino,Skirt,Roupas,38,Kentucky,M,Yellow,Cair,4.4,No,Retirada Na Loja,No,No,27,CVermelhoit Card,Anualmente
2271,27,Masculino,Blouse,Roupas,72,Georgia,L,Roxa,Primavera,3.5,No,Expressa,No,No,7,Venmo,Semanalmente
2272,29,Masculino,Dress,Roupas,99,Alaska,M,Verde,Verão,3.4,No,Frete Grátis,No,No,49,PayPal,Trimestral
2273,29,Masculino,Jacket,Agasalhos,38,Maine,L,Carvão,Primavera,4,No,Padrão,No,No,44,PayPal,Por Mês
2274,55,Masculino,Coat,Agasalhos,96,New Mexico,L,Prata,Inverno,4.8,No,Expressa,No,No,13,PayPal,Bi-Semanalmente
2275,57,Masculino,Dress,Roupas,27,New York,L,Turquesa,Primavera,4.5,No,Ar Do Dia Seguinte,No,No,38,PayPal,Quinzenal
2276,29,Masculino,Shorts,Roupas,24,Oklahoma,M,Cinza,Inverno,4.4,No,Padrão,No,No,10,Debit Card,Semanalmente
2277,31,Masculino,Jeans,Roupas,82,Wyoming,L,Vermelho,Verão,4.1,No,Envio Em 2 Dias,No,No,25,Debit Card,Semanalmente
2278,25,Masculino,Hat,Acessórios,56,Alabama,M,Bege,Verão,4.6,No,Ar Do Dia Seguinte,No,No,18,CVermelhoit Card,Trimestral
2279,61,Masculino,Gloves,Acessórios,25,Maryland,M,Marrom,Cair,3.8,No,Retirada Na Loja,No,No,6,Cash,Cada 3 Meses
2280,53,Masculino,Sneakers,Calçados,67,West Virginia,L,Indigo,Primavera,2.9,No,Frete Grátis,No,No,35,Bank Transfer,Trimestral
2281,22,Masculino,Shoes,Calçados,21,Kentucky,M,Vermelho,Verão,2.8,No,Padrão,No,No,31,CVermelhoit Card,Quinzenal
2282,28,Masculino,Hoodie,Roupas,27,Kansas,XL,Marrom,Verão,3,No,Retirada Na Loja,No,No,41,Bank Transfer,Anualmente
2283,18,Masculino,Sneakers,Calçados,97,Idaho,S,Vermelho,Cair,4.2,No,Envio Em 2 Dias,No,No,8,CVermelhoit Card,Anualmente
2284,44,Masculino,Handbag,Acessórios,45,Ohio,S,Preto,Inverno,4.1,No,Frete Grátis,No,No,34,CVermelhoit Card,Quinzenal
2285,32,Masculino,Blouse,Roupas,63,Iowa,XL,Preto,Cair,4.1,No,Expressa,No,No,20,Venmo,Anualmente
2286,34,Masculino,Belt,Acessórios,100,Michigan,L,Rosa,Verão,4.6,No,Envio Em 2 Dias,No,No,38,PayPal,Cada 3 Meses
2287,67,Masculino,Socks,Roupas,38,South Dakota,L,Azul,Primavera,2.5,No,Retirada Na Loja,No,No,35,Venmo,Trimestral
2288,66,Masculino,Blouse,Roupas,45,Nebraska,L,Verde,Verão,3,No,Retirada Na Loja,No,No,6,Debit Card,Anualmente
2289,28,Masculino,Jewelry,Acessórios,91,California,M,Laranja,Cair,3.8,No,Ar Do Dia Seguinte,No,No,50,PayPal,Semanalmente
2290,70,Masculino,Shorts,Roupas,82,Nevada,M,Laranja,Cair,4.1,No,Frete Grátis,No,No,47,Venmo,Semanalmente
2291,37,Masculino,Boots,Calçados,48,Kansas,L,Magenta,Inverno,3.3,No,Padrão,No,No,23,PayPal,Trimestral
2292,28,Masculino,Coat,Agasalhos,30,Ohio,M,Indigo,Primavera,5,No,Envio Em 2 Dias,No,No,13,CVermelhoit Card,Trimestral
2293,43,Masculino,T-shirt,Roupas,34,Vermont,S,Bege,Primavera,3.8,No,Ar Do Dia Seguinte,No,No,31,Debit Card,Por Mês
2294,37,Masculino,Sweater,Roupas,68,Georgia,L,Verde,Cair,3.3,No,Expressa,No,No,16,Debit Card,Cada 3 Meses
2295,54,Masculino,Sunglasses,Acessórios,95,Maryland,M,Vermelho,Inverno,5,No,Expressa,No,No,40,Debit Card,Anualmente
2296,50,Masculino,Hat,Acessórios,22,Connecticut,L,Bege,Primavera,2.9,No,Envio Em 2 Dias,No,No,45,PayPal,Trimestral
2297,46,Masculino,Gloves,Acessórios,88,Washington,M,Verde,Cair,2.5,No,Ar Do Dia Seguinte,No,No,50,Venmo,Cada 3 Meses
2298,60,Masculino,Socks,Roupas,83,California,M,Laranja,Verão,4.7,No,Padrão,No,No,1,Bank Transfer,Trimestral
2299,40,Masculino,Handbag,Acessórios,87,Montana,L,Ciano,Primavera,2.9,No,Envio Em 2 Dias,No,No,10,Cash,Cada 3 Meses
2300,64,Masculino,Coat,Agasalhos,57,Idaho,M,Tolet,Verão,3.7,No,Retirada Na Loja,No,No,48,CVermelhoit Card,Cada 3 Meses
